id,clasificacion_cliente
38636,segmento_1
13244,segmento_2
38637,segmento_1
38638,segmento_2
38639,segmento_1
38640,segmento_1
38641,segmento_2
38642,segmento_2
38643,segmento_1
22519,segmento_2
38644,segmento_2
38645,segmento_2
38646,segmento_1
38647,segmento_1
38648,segmento_2
38649,segmento_1
38650,segmento_2
38651,segmento_1
38652,segmento_1
38653,segmento_2
38654,segmento_1
38655,segmento_1
38656,segmento_1
38657,segmento_1
38658,segmento_2
38659,segmento_2
38660,segmento_1
38661,segmento_1
38662,segmento_1
38663,segmento_1
38664,segmento_1
38665,segmento_1
38666,segmento_3
38667,segmento_1
38668,segmento_2
38669,segmento_1
38670,segmento_1
38671,segmento_1
38672,segmento_3
38673,segmento_1
38674,segmento_2
38675,segmento_2
38676,segmento_1
38677,segmento_1
38678,segmento_1
38679,segmento_1
38680,segmento_1
38681,segmento_1
38682,segmento_1
38683,segmento_2
38684,segmento_2
38685,segmento_2
38686,segmento_1
38687,segmento_1
38688,segmento_1
38689,segmento_1
38690,segmento_1
38691,segmento_3
38692,segmento_1
38693,segmento_1
38694,segmento_1
38695,segmento_1
38696,segmento_1
38697,segmento_1
38698,segmento_2
38699,segmento_1
38700,segmento_1
38701,segmento_1
38702,segmento_2
38703,segmento_1
38704,segmento_1
38705,segmento_1
38706,segmento_1
38707,segmento_1
38708,segmento_2
38709,segmento_1
38710,segmento_2
38711,segmento_1
38712,segmento_1
38713,segmento_2
38714,segmento_1
38715,segmento_2
38716,segmento_2
38717,segmento_1
38718,segmento_2
38719,segmento_2
38720,segmento_1
38721,segmento_2
38722,segmento_2
38723,segmento_1
38724,segmento_2
38725,segmento_2
38726,segmento_1
38727,segmento_2
38728,segmento_1
38729,segmento_3
38730,segmento_2
38731,segmento_2
38732,segmento_2
38733,segmento_1
38734,segmento_1
38735,segmento_1
38736,segmento_2
38737,segmento_2
38738,segmento_1
38739,segmento_1
38740,segmento_2
38741,segmento_1
38742,segmento_1
38743,segmento_1
38744,segmento_1
38745,segmento_2
38746,segmento_1
38747,segmento_1
38748,segmento_1
38749,segmento_2
38750,segmento_1
38751,segmento_1
38752,segmento_3
38753,segmento_2
38754,segmento_2
38755,segmento_1
38756,segmento_1
38757,segmento_1
38758,segmento_1
38759,segmento_2
38760,segmento_1
38761,segmento_2
38762,segmento_1
38763,segmento_2
38764,segmento_1
38765,segmento_1
38766,segmento_1
38767,segmento_1
38768,segmento_1
38769,segmento_1
38770,segmento_1
8680,segmento_2
38771,segmento_1
38772,segmento_1
38773,segmento_2
38774,segmento_1
38775,segmento_3
38776,segmento_2
38777,segmento_1
38778,segmento_1
38779,segmento_1
38780,segmento_1
38781,segmento_2
38782,segmento_1
38783,segmento_2
38784,segmento_1
38785,segmento_1
38786,segmento_1
38787,segmento_2
38788,segmento_2
36269,segmento_2
38789,segmento_1
38790,segmento_2
38791,segmento_1
38792,segmento_1
38793,segmento_1
38794,segmento_1
38795,segmento_2
38796,segmento_2
38797,segmento_2
38798,segmento_2
38799,segmento_1
38800,segmento_1
38801,segmento_2
38802,segmento_2
38803,segmento_1
38804,segmento_1
38805,segmento_1
38806,segmento_1
38807,segmento_1
38808,segmento_1
38809,segmento_1
38810,segmento_1
38811,segmento_1
38812,segmento_1
38813,segmento_1
38814,segmento_1
38815,segmento_1
38816,segmento_1
38817,segmento_1
38818,segmento_1
38819,segmento_1
38820,segmento_1
38821,segmento_2
38822,segmento_2
38823,segmento_2
38824,segmento_1
38825,segmento_2
38826,segmento_1
38827,segmento_1
38828,segmento_1
38829,segmento_2
38830,segmento_1
38831,segmento_1
38832,segmento_1
38833,segmento_2
38834,segmento_2
38835,segmento_1
38836,segmento_1
38837,segmento_1
38838,segmento_1
38839,segmento_2
38840,segmento_1
38841,segmento_1
38842,segmento_1
38843,segmento_1
38844,segmento_2
38845,segmento_1
38846,segmento_2
38847,segmento_1
38848,segmento_1
38849,segmento_2
38850,segmento_1
38851,segmento_1
38852,segmento_1
38853,segmento_1
38854,segmento_1
38855,segmento_2
38856,segmento_1
38857,segmento_2
38858,segmento_1
38859,segmento_2
38860,segmento_1
38861,segmento_1
31859,segmento_1
38862,segmento_1
38863,segmento_1
38864,segmento_1
38865,segmento_1
38866,segmento_1
38867,segmento_1
38868,segmento_1
38869,segmento_1
38870,segmento_1
38871,segmento_3
38872,segmento_1
36478,segmento_1
27243,segmento_2
38873,segmento_2
38874,segmento_1
38875,segmento_2
38876,segmento_2
13977,segmento_2
38877,segmento_1
9376,segmento_1
38878,segmento_2
38879,segmento_1
38880,segmento_2
38881,segmento_2
38882,segmento_1
38883,segmento_1
38884,segmento_1
38885,segmento_1
38886,segmento_1
38887,segmento_2
38888,segmento_2
38889,segmento_2
38890,segmento_2
38891,segmento_1
38892,segmento_1
13237,segmento_2
38893,segmento_1
38894,segmento_1
38895,segmento_1
38896,segmento_1
38897,segmento_2
38898,segmento_2
38899,segmento_1
38900,segmento_2
38901,segmento_2
38902,segmento_1
38903,segmento_2
38904,segmento_3
38905,segmento_1
38906,segmento_1
38907,segmento_1
38908,segmento_1
38909,segmento_2
38910,segmento_1
38911,segmento_1
38912,segmento_2
38913,segmento_1
38914,segmento_2
38915,segmento_2
38916,segmento_1
38917,segmento_1
38918,segmento_1
38919,segmento_2
38920,segmento_1
38921,segmento_1
38922,segmento_1
38923,segmento_1
38924,segmento_2
38925,segmento_1
38926,segmento_1
38927,segmento_2
38928,segmento_1
38929,segmento_2
38930,segmento_1
38931,segmento_1
38932,segmento_1
38933,segmento_1
38934,segmento_3
38935,segmento_1
38936,segmento_2
38937,segmento_2
38938,segmento_2
38939,segmento_2
38940,segmento_1
38941,segmento_2
38942,segmento_1
38943,segmento_2
38944,segmento_1
38945,segmento_1
38946,segmento_2
38947,segmento_1
38948,segmento_1
38949,segmento_1
38950,segmento_3
38951,segmento_1
38952,segmento_1
38953,segmento_1
38954,segmento_1
38955,segmento_1
38956,segmento_1
38957,segmento_1
38958,segmento_1
38959,segmento_1
38960,segmento_1
38961,segmento_1
38962,segmento_2
38963,segmento_1
38964,segmento_1
38965,segmento_1
38966,segmento_1
38967,segmento_1
38968,segmento_1
38969,segmento_1
38970,segmento_1
38971,segmento_1
38972,segmento_1
27026,segmento_2
31661,segmento_3
38973,segmento_2
38974,segmento_1
38975,segmento_1
38976,segmento_1
38977,segmento_1
38978,segmento_1
38979,segmento_1
38980,segmento_1
38981,segmento_1
38982,segmento_1
38983,segmento_1
38984,segmento_2
38985,segmento_1
38986,segmento_1
38987,segmento_2
38988,segmento_1
38989,segmento_1
9086,segmento_1
38990,segmento_1
27680,segmento_2
38991,segmento_1
38992,segmento_1
38993,segmento_1
38994,segmento_1
38995,segmento_1
38996,segmento_1
38997,segmento_1
38998,segmento_2
38999,segmento_2
39000,segmento_2
36934,segmento_1
39001,segmento_3
39002,segmento_1
39003,segmento_1
22986,segmento_1
39004,segmento_1
39005,segmento_2
27723,segmento_2
39006,segmento_2
39007,segmento_1
39008,segmento_1
39009,segmento_1
27278,segmento_3
17938,segmento_1
39010,segmento_1
39011,segmento_1
39012,segmento_1
39013,segmento_1
39014,segmento_2
39015,segmento_2
36481,segmento_2
39016,segmento_1
39017,segmento_1
39018,segmento_1
39019,segmento_1
39020,segmento_1
39021,segmento_1
39022,segmento_2
39023,segmento_1
39024,segmento_1
27741,segmento_2
39025,segmento_1
39026,segmento_2
39027,segmento_1
39028,segmento_1
39029,segmento_1
39030,segmento_1
39031,segmento_1
39032,segmento_1
39033,segmento_1
39034,segmento_1
39035,segmento_1
39036,segmento_2
39037,segmento_1
39038,segmento_1
39039,segmento_1
39040,segmento_2
39041,segmento_2
39042,segmento_2
39043,segmento_1
39044,segmento_1
39045,segmento_2
39046,segmento_2
17873,segmento_1
39047,segmento_2
39048,segmento_2
39049,segmento_1
4103,segmento_1
39050,segmento_1
39051,segmento_2
39052,segmento_2
39053,segmento_1
39054,segmento_2
39055,segmento_1
39056,segmento_1
39057,segmento_1
39058,segmento_1
39059,segmento_1
39060,segmento_3
18015,segmento_1
39061,segmento_1
39062,segmento_1
39063,segmento_1
39064,segmento_1
39065,segmento_1
39066,segmento_1
39067,segmento_2
39068,segmento_2
39069,segmento_1
39070,segmento_1
39071,segmento_1
39072,segmento_3
39073,segmento_2
39074,segmento_1
39075,segmento_1
39076,segmento_2
39077,segmento_1
39078,segmento_1
39079,segmento_2
39080,segmento_3
39081,segmento_1
39082,segmento_1
39083,segmento_1
39084,segmento_1
39085,segmento_1
39086,segmento_1
39087,segmento_3
39088,segmento_2
39089,segmento_2
39090,segmento_1
39091,segmento_1
39092,segmento_1
39093,segmento_1
39094,segmento_2
39095,segmento_1
39096,segmento_1
27315,segmento_2
39097,segmento_2
39098,segmento_3
39099,segmento_2
39100,segmento_1
39101,segmento_1
39102,segmento_2
39103,segmento_1
39104,segmento_2
39105,segmento_3
39106,segmento_2
39107,segmento_1
39108,segmento_2
39109,segmento_1
39110,segmento_2
39111,segmento_2
39112,segmento_2
39113,segmento_2
39114,segmento_1
39115,segmento_1
39116,segmento_1
39117,segmento_1
39118,segmento_1
39119,segmento_1
39120,segmento_1
39121,segmento_1
39122,segmento_3
39123,segmento_1
39124,segmento_1
39125,segmento_1
39126,segmento_1
39127,segmento_1
39128,segmento_1
39129,segmento_1
39130,segmento_1
39131,segmento_1
39132,segmento_2
39133,segmento_1
39134,segmento_1
39135,segmento_1
39136,segmento_1
39137,segmento_1
39138,segmento_1
39139,segmento_2
39140,segmento_1
39141,segmento_2
39142,segmento_2
39143,segmento_1
39144,segmento_1
39145,segmento_2
39146,segmento_1
39147,segmento_1
39148,segmento_1
39149,segmento_2
39150,segmento_2
39151,segmento_1
39152,segmento_1
39153,segmento_2
39154,segmento_1
39155,segmento_1
39156,segmento_1
39157,segmento_1
39158,segmento_1
39159,segmento_1
39160,segmento_1
39161,segmento_1
39162,segmento_1
39163,segmento_1
39164,segmento_1
39165,segmento_2
39166,segmento_1
39167,segmento_2
39168,segmento_1
39169,segmento_1
39170,segmento_2
39171,segmento_1
39172,segmento_1
39173,segmento_1
39174,segmento_2
39175,segmento_1
39176,segmento_1
39177,segmento_2
39178,segmento_2
39179,segmento_1
39180,segmento_1
39181,segmento_1
39182,segmento_2
39183,segmento_1
39184,segmento_1
39185,segmento_2
39186,segmento_1
39187,segmento_3
39188,segmento_1
39189,segmento_2
39190,segmento_1
39191,segmento_1
39192,segmento_1
39193,segmento_2
39194,segmento_1
39195,segmento_1
39196,segmento_1
39197,segmento_2
39198,segmento_2
39199,segmento_1
39200,segmento_2
3827,segmento_2
18659,segmento_2
13097,segmento_3
39201,segmento_1
39202,segmento_1
39203,segmento_1
39204,segmento_1
39205,segmento_1
39206,segmento_1
39207,segmento_1
39208,segmento_1
39209,segmento_2
39210,segmento_2
39211,segmento_1
39212,segmento_1
39213,segmento_1
39214,segmento_2
39215,segmento_2
39216,segmento_1
39217,segmento_1
39218,segmento_1
39219,segmento_1
39220,segmento_1
39221,segmento_1
39222,segmento_1
39223,segmento_1
39224,segmento_2
39225,segmento_1
39226,segmento_1
39227,segmento_1
39228,segmento_1
39229,segmento_2
39230,segmento_2
39231,segmento_2
39232,segmento_1
39233,segmento_1
39234,segmento_1
39235,segmento_1
39236,segmento_2
39237,segmento_2
39238,segmento_1
39239,segmento_1
39240,segmento_1
39241,segmento_1
39242,segmento_1
39243,segmento_1
39244,segmento_1
39245,segmento_3
39246,segmento_2
36915,segmento_1
39247,segmento_1
39248,segmento_2
39249,segmento_1
39250,segmento_1
39251,segmento_2
39252,segmento_1
39253,segmento_1
39254,segmento_1
39255,segmento_2
13738,segmento_2
39256,segmento_1
39257,segmento_1
39258,segmento_1
39259,segmento_1
39260,segmento_1
39261,segmento_1
39262,segmento_2
39263,segmento_1
39264,segmento_1
39265,segmento_1
39266,segmento_1
39267,segmento_1
39268,segmento_2
39269,segmento_1
39270,segmento_1
39271,segmento_2
39272,segmento_2
39273,segmento_1
39274,segmento_1
39275,segmento_1
39276,segmento_1
39277,segmento_1
39278,segmento_1
39279,segmento_1
39280,segmento_1
4072,segmento_1
39281,segmento_1
39282,segmento_2
39283,segmento_1
39284,segmento_1
39285,segmento_1
39286,segmento_2
39287,segmento_1
39288,segmento_2
39289,segmento_1
39290,segmento_2
39291,segmento_2
39292,segmento_2
39293,segmento_1
39294,segmento_1
39295,segmento_1
39296,segmento_2
39297,segmento_1
39298,segmento_2
39299,segmento_2
39300,segmento_1
39301,segmento_1
39302,segmento_2
39303,segmento_2
39304,segmento_1
39305,segmento_2
39306,segmento_1
39307,segmento_1
39308,segmento_1
39309,segmento_1
39310,segmento_2
39311,segmento_2
39312,segmento_2
39313,segmento_1
39314,segmento_1
39315,segmento_1
39316,segmento_3
39317,segmento_4
39318,segmento_2
39319,segmento_1
39320,segmento_1
39321,segmento_2
39322,segmento_1
39323,segmento_1
39324,segmento_1
39325,segmento_1
39326,segmento_1
39327,segmento_1
39328,segmento_1
39329,segmento_2
39330,segmento_3
39331,segmento_3
39332,segmento_2
39333,segmento_1
39334,segmento_1
39335,segmento_2
39336,segmento_1
39337,segmento_1
39338,segmento_1
39339,segmento_2
39340,segmento_1
39341,segmento_2
39342,segmento_2
39343,segmento_2
39344,segmento_2
39345,segmento_1
39346,segmento_1
39347,segmento_2
39348,segmento_1
39349,segmento_1
39350,segmento_1
39351,segmento_1
39352,segmento_1
39353,segmento_1
39354,segmento_1
39355,segmento_1
39356,segmento_1
39357,segmento_1
39358,segmento_2
39359,segmento_1
39360,segmento_1
39361,segmento_2
39362,segmento_2
39363,segmento_2
39364,segmento_2
39365,segmento_2
39366,segmento_2
39367,segmento_1
39368,segmento_2
39369,segmento_2
39370,segmento_1
39371,segmento_1
39372,segmento_2
39373,segmento_1
39374,segmento_1
39375,segmento_1
39376,segmento_1
39377,segmento_1
39378,segmento_2
39379,segmento_1
39380,segmento_1
39381,segmento_1
39382,segmento_1
39383,segmento_1
39384,segmento_1
39385,segmento_1
39386,segmento_1
39387,segmento_1
17950,segmento_4
39388,segmento_1
39389,segmento_1
39390,segmento_1
39391,segmento_1
39392,segmento_2
39393,segmento_4
39394,segmento_1
39395,segmento_1
39396,segmento_1
39397,segmento_1
39398,segmento_1
39399,segmento_1
39400,segmento_3
39401,segmento_1
39402,segmento_1
39403,segmento_1
39404,segmento_1
39405,segmento_1
39406,segmento_1
39407,segmento_1
39408,segmento_1
39409,segmento_1
39410,segmento_1
39411,segmento_1
39412,segmento_2
39413,segmento_2
39414,segmento_2
39415,segmento_2
39416,segmento_2
39417,segmento_1
39418,segmento_2
39419,segmento_2
39420,segmento_1
39421,segmento_2
39422,segmento_1
39423,segmento_1
39424,segmento_2
39425,segmento_1
39426,segmento_1
39427,segmento_1
39428,segmento_1
39429,segmento_2
39430,segmento_1
39431,segmento_1
39432,segmento_1
39433,segmento_3
39434,segmento_1
39435,segmento_2
39436,segmento_2
39437,segmento_2
39438,segmento_1
39439,segmento_1
39440,segmento_2
39441,segmento_3
39442,segmento_2
39443,segmento_1
39444,segmento_1
39445,segmento_1
39446,segmento_1
39447,segmento_1
36979,segmento_2
39448,segmento_1
39449,segmento_1
39450,segmento_2
39451,segmento_1
39452,segmento_1
36438,segmento_2
39453,segmento_1
39454,segmento_1
39455,segmento_1
39456,segmento_1
39457,segmento_1
39458,segmento_1
39459,segmento_1
39460,segmento_1
39461,segmento_2
39462,segmento_1
39463,segmento_1
39464,segmento_1
18417,segmento_1
39465,segmento_1
39466,segmento_1
39467,segmento_1
39468,segmento_1
39469,segmento_1
39470,segmento_1
39471,segmento_2
27647,segmento_1
39472,segmento_1
39473,segmento_1
39474,segmento_1
39475,segmento_1
39476,segmento_1
39477,segmento_1
39478,segmento_1
39479,segmento_3
39480,segmento_1
39481,segmento_1
39482,segmento_1
39483,segmento_1
39484,segmento_1
39485,segmento_1
39486,segmento_1
39487,segmento_1
39488,segmento_1
27973,segmento_1
31873,segmento_2
36490,segmento_2
56,segmento_1
39489,segmento_1
39490,segmento_1
39491,segmento_1
39492,segmento_1
39493,segmento_1
39494,segmento_3
39495,segmento_1
39496,segmento_1
39497,segmento_1
39498,segmento_2
39499,segmento_1
39500,segmento_1
39501,segmento_2
39502,segmento_1
4124,segmento_2
39503,segmento_2
39504,segmento_1
39505,segmento_2
39506,segmento_1
39507,segmento_1
39508,segmento_1
39509,segmento_2
39510,segmento_2
39511,segmento_1
39512,segmento_1
39513,segmento_1
39514,segmento_1
39515,segmento_1
39516,segmento_1
39517,segmento_2
39518,segmento_2
39519,segmento_1
39520,segmento_1
39521,segmento_2
39522,segmento_1
39523,segmento_2
39524,segmento_1
39525,segmento_1
36453,segmento_1
39526,segmento_2
39527,segmento_1
39528,segmento_2
39529,segmento_1
39530,segmento_1
39531,segmento_1
39532,segmento_1
39533,segmento_2
39534,segmento_3
39535,segmento_1
39536,segmento_1
39537,segmento_2
39538,segmento_1
39539,segmento_1
39540,segmento_1
39541,segmento_1
39542,segmento_1
39543,segmento_1
39544,segmento_1
39545,segmento_1
39546,segmento_1
39547,segmento_1
39548,segmento_1
39549,segmento_1
39550,segmento_1
39551,segmento_2
39552,segmento_1
39553,segmento_1
39554,segmento_2
39555,segmento_1
39556,segmento_1
39557,segmento_1
39558,segmento_1
39559,segmento_2
39560,segmento_2
39561,segmento_1
39562,segmento_1
39563,segmento_1
39564,segmento_3
39565,segmento_2
39566,segmento_1
39567,segmento_1
39568,segmento_3
39569,segmento_1
39570,segmento_2
39571,segmento_2
39572,segmento_3
39573,segmento_2
39574,segmento_3
39575,segmento_1
39576,segmento_2
39577,segmento_2
39578,segmento_1
39579,segmento_1
39580,segmento_1
39581,segmento_1
39582,segmento_2
39583,segmento_1
39584,segmento_1
39585,segmento_1
39586,segmento_1
39587,segmento_1
39588,segmento_2
39589,segmento_2
39590,segmento_1
39591,segmento_1
39592,segmento_4
39593,segmento_1
39594,segmento_1
39595,segmento_1
39596,segmento_1
39597,segmento_1
4022,segmento_1
39598,segmento_2
39599,segmento_2
39600,segmento_1
39601,segmento_1
39602,segmento_1
39603,segmento_1
39604,segmento_1
39605,segmento_1
39606,segmento_2
39607,segmento_1
39608,segmento_1
39609,segmento_1
39610,segmento_1
39611,segmento_1
39612,segmento_1
39613,segmento_1
39614,segmento_1
39615,segmento_1
39616,segmento_1
39617,segmento_1
39618,segmento_2
39619,segmento_1
39620,segmento_1
39621,segmento_1
39622,segmento_1
39623,segmento_1
39624,segmento_2
39625,segmento_1
39626,segmento_1
22360,segmento_1
39627,segmento_1
39628,segmento_1
39629,segmento_1
39630,segmento_1
39631,segmento_2
39632,segmento_2
39633,segmento_2
39634,segmento_1
39635,segmento_1
39636,segmento_2
39637,segmento_1
39638,segmento_1
39639,segmento_2
39640,segmento_1
39641,segmento_1
39642,segmento_2
39643,segmento_1
39644,segmento_1
39645,segmento_1
4510,segmento_2
39646,segmento_3
39647,segmento_1
39648,segmento_1
39649,segmento_1
39650,segmento_1
39651,segmento_1
39652,segmento_2
39653,segmento_1
39654,segmento_1
39655,segmento_1
39656,segmento_1
39657,segmento_1
39658,segmento_1
39659,segmento_2
39660,segmento_1
39661,segmento_1
32106,segmento_1
39662,segmento_1
39663,segmento_1
39664,segmento_1
36513,segmento_3
39665,segmento_2
39666,segmento_1
39667,segmento_3
39668,segmento_1
39669,segmento_1
39670,segmento_1
39671,segmento_1
39672,segmento_1
39673,segmento_2
39674,segmento_2
39675,segmento_1
39676,segmento_1
39677,segmento_1
39678,segmento_1
39679,segmento_1
39680,segmento_2
39681,segmento_1
39682,segmento_1
39683,segmento_1
39684,segmento_1
